smiles,n_success_mut,n_failures_mut,qed,total,obj_computation_time,history_data
OS(F)(F)Br,0,0,0.5864190865695691,0.5864190865695691,0.0019865036010742188,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-27
C[SH](O)OBr,0,0,0.5677988862315148,0.5677988862315148,0.0023124217987060547,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|Sub-10
CO[SH](N)Br,0,0,0.5543888930271442,0.5543888930271442,0.0019443035125732422,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|Sub-9
BrS[SH](Br)Br,0,0,0.5707201340589414,0.5707201340589414,0.0018777847290039062,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-37
SN[SH](Br)Br,0,0,0.5958524193456095,0.5958524193456095,0.001911163330078125,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|RmA-3_AddA-37
S[SH](Br)Br,0,0,0.45957949326591885,0.45957949326591885,0.0017833709716796875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|RmA-0_Sub-29
ClS[SH](Br)Br,0,0,0.5566956895794686,0.5566956895794686,0.0019254684448242188,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-5
F[SH](Cl)OBr,0,0,0.613718232096075,0.613718232096075,0.0019249916076660156,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-27
NS(Cl)(Br)Br,37,29,0.6945756146274014,0.6945756146274014,0.0018939971923828125,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1
N[SH](Br)OF,0,0,0.5663975534895404,0.5663975534895404,0.0019273757934570312,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-25
FS(S)(Br)Br,0,0,0.49069151039114556,0.49069151039114556,0.0018894672393798828,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|CutA-0_AddA-21
NS(F)(Br)Br,18,10,0.6735551916003097,0.6735551916003097,0.0018281936645507812,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1
C[SH](Br)OS,0,0,0.4575086925059338,0.4575086925059338,0.0018563270568847656,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|Sub-5
NS(P)(Br)Br,0,0,0.6451192719982453,0.6451192719982453,0.0019683837890625,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|Sub-28
CS(C)(O)Br,0,0,0.5711761368964521,0.5711761368964521,0.001958131790161133,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-8_Sub-24
S[SH](Cl)OBr,0,0,0.48418767223313397,0.48418767223313397,0.001967906951904297,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-29
PS(S)(Br)Br,0,0,0.3850372411869963,0.3850372411869963,0.0018568038940429688,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|Sub-4_Sub-37
OOSBr,0,0,0.3434827733986972,0.3434827733986972,0.0019121170043945312,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|RmA-4_Sub-10
